COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 2011 
 NOMBRE    : DELTA 
 ESTADO    : BAJA CALIFORNIA 
 MUNICIPIO : MEXICALI 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 32.35305556 ° 
 LONGITUD  : -115.1891667 ° 
 ALTITUD   : 12 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1948-07-05	NULO	NULO	NULO	NULO
1960-09-12	0	11	44	29
1960-09-13	0	9	38	15
1960-09-14	0	7.4	42	25
1960-09-15	0	7.2	40	13
1960-09-16	0	8.5	40	18
1960-09-17	0	5.6	41	10
1960-09-18	0	7.2	37	19
1960-09-19	0	6.2	38	20
1960-09-20	0	7.9	36	12
1960-09-21	0	6.8	41	18
1960-09-22	0	7	36	14
1960-09-23	0	3.1	40	18
1960-09-24	0	8.7	40	20
1960-09-25	0	5.5	41	14
1960-09-26	0	8.1	42	17
1960-09-27	0	5.8	42	18
1960-09-28	0	4.8	40	17
1960-09-29	0	5	39	14
1960-09-30	0	5.3	41	14
1960-10-01	0	6.2	33	14
1960-10-02	0	6.5	36	13
1960-10-03	0	5.1	36	12
1960-10-04	0	4.4	38	18
1960-10-05	0	5.8	38	16
1960-10-06	0	7.3	40	16.5
1960-10-07	0	4.1	41	17
1960-10-08	0	9.4	34	19
1960-10-09	0	4.4	29	10
1960-10-10	0	3.4	24	16
1960-10-11	0	6	38	11
1960-10-12	0	5.2	30	13
1960-10-13	0	4.9	31	13
1960-10-14	0	7.1	38	10
1960-10-15	0	4.9	32	15
1960-10-16	0	4.7	37	12
1960-10-17	0	4	30	13
1960-10-18	0	4.5	31	11
1960-10-19	0	5.2	32	11.5
1960-10-20	0	4.5	34	13
1960-10-21	0	5.7	30	14
1960-10-22	0	6.4	35	11
1960-10-23	0	5.8	35	13
1960-10-24	0	5	34	10
1960-10-25	0	4.9	35	10.5
1960-10-26	0	4.1	36	11
1960-10-27	0	5.1	32	12
1960-10-28	0	4.2	33	10
1960-10-29	0	4.2	33	10
1960-10-30	0	5	32	12
1960-10-31	0	4.2	32	9
1960-11-01	0	3.6	34	2
1960-11-02	0	4	33	2
1960-11-03	0	3.4	26	5
1960-11-04	0	2.9	27	1
1960-11-05	0	1.8	27	11
1960-11-06	0	3.3	29	5
1960-11-07	0	2.6	25	2
1960-11-08	0	5.9	25	1
1960-11-09	0	4.1	26	11
1960-11-10	0	4.8	26	2
1960-11-11	0	3.9	33	1
1960-11-12	0	0.6	27	6
1960-11-13	0	1.9	24	4
1960-11-14	0	4.7	22	6
1960-11-15	0	2.6	23	5
1960-11-16	0	3.9	24	4
1960-11-17	0	4.2	21	6
1960-11-18	0	2.1	29	7
1960-11-19	0	2.7	26	6
1960-11-20	0	5.4	26	1
1960-11-21	0	3.9	29	5
1960-11-22	0	4	28	4
1960-11-23	0	1.2	28	7
1960-11-24	0	4.6	29	6
1960-11-25	0	4.6	23	6
1960-11-26	NULO	3.4	20	8
1960-11-27	0	3.4	NULO	NULO
1960-11-28	0	3.4	21	7
1960-11-29	0	3.5	20	7
1960-11-30	0	2.9	22	5
1960-12-01	0	2.7	22	4
1960-12-02	0	1.8	26	3
1960-12-03	0	4.4	22	6
1960-12-04	0	3.1	23	4
1960-12-05	0	5	19	5
1960-12-06	0	4.3	14	3
1960-12-07	0	1.4	13	3
1960-12-08	0	0.5	11	4
1960-12-09	0	2.8	15	2
1960-12-10	0	2.1	17	1
1960-12-11	0	2.1	19	5
1960-12-12	0	4.7	22	3
1960-12-13	0	3.8	22	5
1960-12-14	0	0.6	25	3
1960-12-15	0	2	15	3
1960-12-16	0	3.4	24	1
1960-12-17	0	1.4	17	6
1960-12-18	0	1.3	23	5
1960-12-19	0	6.3	25	6
1960-12-20	0	1.5	16	7
1960-12-21	0	4.1	23	4
1960-12-22	0	3.1	23	6
1960-12-23	0	7.2	25	6
1960-12-24	0	4	26	5
1960-12-25	0	4.7	26	7
1960-12-26	0	3.1	25	4
1960-12-27	0	3.6	19	5
1960-12-28	0	6.1	25	3
1960-12-29	0	4.1	25	7
1960-12-30	0	5.3	25	3
1960-12-31	0	4.8	17	4
1961-01-01	0	6.11	21	5
1961-01-02	0	3.53	20	3
1961-01-03	0	5.48	22	4
1961-01-04	0	2.78	21	5
1961-01-05	0	3.84	19	5
1961-01-06	0	4.2	23	5
1961-01-07	0	3.22	24	2
1961-01-08	0	5.75	23	6
1961-01-09	0	5.21	24	7
1961-01-10	0	5.02	26	7
1961-01-11	0	5.8	25	9
1961-01-12	0	4.39	25	7
1961-01-13	0	4.13	26	8
1961-01-14	0	7.49	22	4
1961-01-15	0	3.43	26	6
1961-01-16	0	5.5	28	11
1961-01-17	0	3.8	27	9
1961-01-18	0	1.4	23	10
1961-01-19	0	0.78	22	2
1961-01-20	0	1.9	27	6
1961-01-21	0	0.98	31	11
1961-01-22	0	3.74	28	12
1961-01-23	0	3.31	25	9
1961-01-24	0	1.85	26	8
1961-01-25	0	5.46	23	10
1961-01-26	0	5.99	27	1
1961-01-27	0	3.55	23	11
1961-01-28	0	2.49	23	5
1961-01-29	0	5.69	27	1
1961-01-30	0	3.29	21	10
1961-01-31	0	4.21	26	5
1961-02-01	0	4.92	27	11
1961-02-02	0	4.25	26	8
1961-02-03	0	6.43	27	9
1961-02-04	0	7.62	24	12
1961-02-05	0	5.72	22	10
1961-02-06	0	2.54	24	8
1961-02-07	0	4.95	24	6
1961-02-08	0	2.78	27	8
1961-02-09	0	2.2	26	8
1961-02-10	0	3.54	30	9
1961-02-11	0	3.86	30	8
1961-02-12	0	3.04	24	12
1961-02-13	0	4.45	26	9
1961-02-14	0	3.88	26	12
1961-02-15	0	3.72	30	7
1961-02-16	0	8.53	26	8
1961-02-17	0	5.52	26	6
1961-02-18	0	9.4	23	5
1961-02-19	0	4.33	22	9
1961-02-20	0	6.35	27	10
1961-02-21	0	6.7	28	10
1961-02-22	0	4.85	31	7
1961-02-23	0	3.98	23	11
1961-02-24	0	4.11	24	7
1961-02-25	0	2.87	28	4
1961-02-26	0	4.42	26	8
1961-02-27	0	5.24	21	6
1961-02-28	0	7.94	27	8
1961-03-01	0	5.19	25	7
1961-03-02	0	5.73	28	11
1961-03-03	0	6.1	24	10
1961-03-04	0	4.31	24	12
1961-03-05	0	3.16	25	8
1961-03-06	0	6.46	26	12
1961-03-07	0	6.05	25	9
1961-03-08	0	6.18	25	12
1961-03-09	0	7.12	30	12
1961-03-10	0	5.5	31	10
1961-03-11	0	3.79	30	7
1961-03-12	0	2.63	29	11
1961-03-13	0	5.13	32	10
1961-03-14	0	7.24	31	11
1961-03-15	0	2.77	28	9
1961-03-16	0	6.6	20	9
1961-03-17	0	7.1	28	8
1961-03-18	0	6.43	25	11
1961-03-19	0	3.73	28	8
1961-03-20	0	5.74	31	10
1961-03-21	0	6.11	33	11
1961-03-22	0	5.99	33	11
1961-03-23	0	5.77	34	13
1961-03-24	0	4.95	27	12
1961-03-25	0	6.63	28	12
1961-03-26	0	2.3	25	12
1961-03-27	0	5.83	30	9
1961-03-28	0	1.58	23	10
1961-03-29	0	8.13	24	11
1961-03-30	0	5.18	28	7
1961-03-31	0	4.21	29	9
1961-04-01	0	8.9	32	11
1961-04-02	0	4.85	35	18
1961-04-03	0	3.84	40	18
1961-04-04	0	5	36	15
1961-04-05	0	3.5	31	15
1961-04-06	0	8	29	16
1961-04-07	0	9.78	27	14
1961-04-08	0	8.07	29	12
1961-04-09	0	8.48	31	10
1961-04-10	0	7.56	29	10
1961-04-11	0	7.18	32	15
1961-04-12	0	10.13	33	13
1961-04-13	0	7.12	28	15
1961-04-14	0	6.03	33	11
1961-04-15	0	4.16	34	13
1961-04-16	0	7.89	36	16
1961-04-17	0	11.01	37	15
1961-04-18	0	7.65	37	14
1961-04-19	0	8.96	33	12
1961-04-20	0	7.49	29	10
1961-04-21	0	5.28	30	10
1961-04-22	0	10.72	27	10
1961-04-23	0	12.18	29	12
1961-04-24	0	6.24	26	11
1961-04-25	0	2.82	28	7
1961-04-26	0	9.49	32	11
1961-04-27	0	1.84	34	14
1961-04-28	0	9.05	37	17
1961-04-29	0	11.86	39	16
1961-04-30	0	7.09	39	14
1961-05-01	0	8.36	40	15
1961-05-02	0	10.02	35	14
1961-05-03	0	10.01	32	12
1961-05-04	0	7.6	29	10
1961-05-05	0	6.1	32	11
1961-05-06	0	12.51	32	11
1961-05-07	0	7.89	29	16
1961-05-08	0	10	36	14
1961-05-09	0	3.08	41	15
1961-05-10	0	10.75	40	17
1961-05-11	0	13.05	37	18
1961-05-12	0	11.43	29	17
1961-05-13	0	8.66	32	11
1961-05-14	0	9.9	34	12
1961-05-15	0	9.53	37	12
1961-05-16	0	8.93	37	13
1961-05-17	0	7.52	31	17
1961-05-18	0	10.03	36	16
1961-05-19	0	10.07	32	17
1961-05-20	0	8.84	35	17
1961-05-21	0	3.69	37	15
1961-05-22	0	7.31	37	14
1961-05-23	0	7.79	34	13
1961-05-24	0	9.7	32	12
1961-05-25	0	6.96	40	12
1961-05-26	0	8.09	38	13
1961-05-27	0	9.79	35	17
1961-05-28	0	5.04	35	18
1961-05-29	0	13.01	36	18
1961-05-30	0	9.01	35	14
1961-05-31	0	6.93	35	14
1961-06-01	0	7.81	31	14
1961-06-02	0	7.14	34	15
1961-06-03	0	9.35	38	16
1961-06-04	0	8.41	39	18
1961-06-05	0	9.14	39	18
1961-06-06	0	7.04	39	16
1961-06-07	0	9.81	39	19
1961-06-08	0	10.16	39	19
1961-06-09	0	8.45	39	18
1961-06-10	0	10.71	28	20
1961-06-11	0	9.12	40	18
1961-06-12	0	7.49	39	20
1961-06-13	0	9.66	43	19
1961-06-14	0	8.44	47	24
1961-06-15	0	8.96	47	29
1961-06-16	0	8.83	42	23
1961-06-17	0	6.06	41	22
1961-06-18	0	7.27	42	22
1961-06-19	0	8.94	46	23
1961-06-20	0	10.99	43	21
1961-06-21	0	5.94	42	25
1961-06-22	0	10.25	43	24
1961-06-23	0	9.53	47	25
1961-06-24	0	8.01	45	27
1961-06-25	0	12.67	48	25
1961-06-26	0	13.6	46	26
1961-06-27	0	14.33	42	25
1961-06-28	0	6.65	43	22
1961-06-29	0	8.21	43	24
1961-06-30	0	9.2	41	23
1961-07-01	0	10.07	42	25
1961-07-02	0	11.08	40	28
1961-07-03	0	7.12	35	27
1961-07-04	0	8.59	40	19
1961-07-05	0	10.1	40	20
1961-07-06	0	8.76	41	20
1961-07-07	0	9.24	42	21
1961-07-08	0	13.32	44	24
1961-07-09	0	10.3	44	25
1961-07-10	0	11.8	45	21
1961-07-11	0	9.59	40	27
1961-07-12	0	7.79	45	26
1961-07-13	0	11.06	44	27
1961-07-14	0	11.08	45	24
1961-07-15	0	13.46	42	27
1961-07-16	0	15.16	41.5	27.5
1961-07-17	0	9.97	38	29
1961-07-18	0	6.1	45	26
1961-07-19	0	10.23	46	28
1961-07-20	0	11.84	44	23
1961-07-21	0	9.85	39	24
1961-07-22	0	9.58	39	22
1961-07-23	0	9.78	38	24
1961-07-24	0	6	39	26
1961-07-25	0	8.58	41	24
1961-07-26	0	9.11	34	28
1961-07-27	0	10.91	43	29
1961-07-28	0	8.42	41	28
1961-07-29	0	8.27	37	26
1961-07-30	0	7.31	39	27
1961-07-31	0	6.21	41	26
1961-08-01	0	5.66	43	25
1961-08-02	0	10.04	39	26
1961-08-03	0	6.34	41	28
1961-08-04	0	7.12	38	27
1961-08-05	0	5.65	41	26
1961-08-06	0	10.15	44	28
1961-08-07	0	9.92	44	28
1961-08-08	0	6.17	43	27
1961-08-09	0	10.14	38	29
1961-08-10	0	8.38	41	24
1961-08-11	0	9.33	42	24
1961-08-12	0	7.11	44	26
1961-08-13	0	4.6	43	26
1961-08-14	0	8.09	39	28
1961-08-15	0	4.95	41	23
1961-08-16	0	1.46	34	27
1961-08-17	0	11.25	39	24
1961-08-18	0	10.5	43	25
1961-08-19	0	6.27	42	28
1961-08-20	0	7.76	41	27
1961-08-21	0	5.91	41	28
1961-08-22	0	8.42	45	29
1961-08-23	0	5.25	33	29
1961-08-24	0	3.74	39	26
1961-08-25	0	5.53	41	25
1961-08-26	0	7.26	42	26
1961-08-27	0	9.5	43	24
1961-08-28	0	7.87	43	23
1961-08-29	0	11.62	42	22
1961-08-30	0	11.2	38	28
1961-08-31	0	9.75	40	26
1961-09-01	0	10.7	41	24
1961-09-02	0	6.44	41	20
1961-09-03	0	8.58	36	23
1961-09-04	0	8.28	38	20
1961-09-05	0	7.97	41	17
1961-09-06	0	8.13	41	23
1961-09-07	0	8.31	40	21
1961-09-08	0	8.28	40	20
1961-09-09	0	4.89	38	12
1961-09-10	0	10.5	38	20
1961-09-11	0	13.59	40	23
1961-09-12	0	7.84	38	26
1961-09-13	0	6.41	36	26
1961-09-14	0	6.6	38	22
1961-09-15	0	7.56	38	22
1961-09-16	0	7.27	32	22
1961-09-17	0	6.2	37	24
1961-09-18	0	5.6	33	19
1961-09-19	0	6.45	37	15
1961-09-20	0	5.41	34	18
1961-09-21	0	7.47	33	17
1961-09-22	0	10.11	31	15
1961-09-23	0	6.07	33	14
1961-09-24	0	4.31	36	15
1961-09-25	0	7.26	37	20
1961-09-26	0	5.79	40	19
1961-09-27	0	6.56	41	18
1961-09-28	0	6.6	41	19
1961-09-29	0	9.77	40	20
1961-09-30	0	NULO	39	15
1961-10-01	0	5.83	40	17
1961-10-02	0	10.86	33	20
1961-10-03	0	9.78	38	22
1961-10-04	0	4.1	38	20
1961-10-05	0	6.13	39	17
1961-10-06	0	4.98	38	18
1961-10-07	0	7.8	39	17
1961-10-08	0	4.95	25	16
1961-10-09	0	5.39	27	8
1961-10-10	0	3.37	29	11
1961-10-11	0	4.2	32	10
1961-10-12	0	8.2	33	10
1961-10-13	0	10.4	33	17
1961-10-14	0	5.26	41	13
1961-10-15	0	9.74	38	16
1961-10-16	0	2.18	37	19
1961-10-17	0	4.62	32	16
1961-10-18	0	2.84	36	14
1961-10-19	0	6.14	35	15
1961-10-20	0	3.02	34	16
1961-10-21	0	4.98	28	16
1961-10-22	0	3.61	30	16
1961-10-23	0	3.9	30	12
1961-10-24	0	4.15	32	11
1961-10-25	0	2.94	33	9
1961-10-26	0	2.75	32	10
1961-10-27	0	5.89	35	12
1961-10-28	0	4.78	32	16
1961-10-29	0	3.3	22	9
1961-10-30	0	1.14	20	11
1961-10-31	0	2.58	23	5
1961-11-01	0	3.68	24	9
1961-11-02	0	2.88	27	7
1961-11-03	0	2.46	29	8
1961-11-04	0	4.53	29	9
1961-11-05	0	11.15	27	12
1961-11-06	0	7.47	26	16
1961-11-07	0	1.85	26	13
1961-11-08	0	3.51	27	12
1961-11-09	0	4.18	29	11
1961-11-10	0	3.22	31	10
1961-11-11	0	3.86	31	9
1961-11-12	0	5.05	26	11
1961-11-13	0	8.42	20	12
1961-11-14	0	3.94	24	9
1961-11-15	0	3.05	26	5
1961-11-16	0	1.72	20	9
1961-11-17	0	4.19	22	4
1961-11-18	0	3.03	20	7
1961-11-19	0	1.65	23	3
1961-11-20	0	2.42	24	6
1961-11-21	0	3.81	24	6
1961-11-22	0	2.81	23	2
1961-11-23	0	4.01	24	4
1961-11-24	0	0.92	32	4
1961-11-25	0	1.02	30	12
1961-11-26	0	4.22	23	9
1961-11-27	0	0.84	24	9
1961-11-28	0	3.81	26	10
1961-11-29	0	1.58	21	6
1961-11-30	0	2.61	28	10
1961-12-01	0	1.74	27	8
1961-12-02	0	4.65	28	11
1961-12-03	0	2.11	22	6
1961-12-04	0	2.96	23	9
1961-12-05	0	4.04	24	9
1961-12-06	0	4.93	24	8
1961-12-07	0	3.64	22	11
1961-12-08	0	1.63	23	1
1961-12-09	0	0.79	21	7
1961-12-10	0	1.8	22	4
1961-12-11	0	2.88	17	11
1961-12-12	0	1.64	13	4
1961-12-13	0	3.97	18	4
1961-12-14	0	0.87	12	8
1961-12-15	0	1.84	13	9
1961-12-16	0	1.51	15	6
1961-12-17	0	0.71	18	4
1961-12-18	0	2.24	18	4
1961-12-19	0	1.73	18	9
1961-12-20	0	3.61	20	10
1961-12-21	0	4.18	23	7
1961-12-22	0	3.08	24	8
1961-12-23	0	3.74	24	7
1961-12-24	0	2.41	24	9
1961-12-25	0	1.1	25	8
1961-12-26	0	1.34	23	5
1961-12-27	0	1.77	25	6
1961-12-28	0	2.5	24	6
1961-12-29	0	2.1	24	5
1961-12-30	0	2.21	23	4
1961-12-31	0	4.65	22	7
1962-01-01	0	4.07	23	15
1962-01-02	0	3.77	23	10
1962-01-03	0	1.84	26	4
1962-01-04	0	5.35	24	4
1962-01-05	0	3.72	23	8
1962-01-06	0	1.82	26	4
1962-01-07	0	3.52	28	9
1962-01-08	0	4.05	30	8
1962-01-09	0	5	28	7
1962-01-10	0	5.42	18	9
1962-01-11	0	1.98	24	0
1962-01-12	0	0.4	17	2
1962-01-13	0	4.5	24	3
1962-01-14	0	3.94	20	2
1962-01-15	0	1.88	15	1
1962-01-16	0	4.18	19	5
1962-01-17	0	2.3	21	5
1962-01-18	0	2.4	23	2
1962-01-19	0	3.18	24	2
1962-01-20	0	3.83	24	7
1962-01-21	0	0.32	21	7
1962-01-22	0	3.68	18	2
1962-01-23	0	2.4	17	7
1962-01-24	0	5.6	27	3
1962-01-25	0	0.4	19	8
1962-01-26	0	1.41	19	4
1962-01-27	0	3.86	20	7
1962-01-28	0	6.48	25	7
1962-01-29	0	4.51	26	10
1962-01-30	0	1.87	26	11
1962-01-31	0	12.17	25	10
1962-02-01	0	1.92	28	14
1962-02-02	0	2.49	27	7
1962-02-03	0	0.89	28	8
1962-02-04	0	4.17	27.5	7
1962-02-05	0	2.64	29	9
1962-02-06	0	4.39	27	6
1962-02-07	0	1.82	24	8
1962-02-08	0	2.33	25	11
1962-02-09	0	3.61	28	12
1962-02-10	0	4.88	27	10
1962-02-11	0	1.9	20	13
1962-02-12	0	2.62	22	13.5
1962-02-13	0	2.61	24	8
1962-02-14	0	3.26	28	10.2
1962-02-15	0	3.69	27.5	9
1962-02-16	0	1.98	24.5	8.5
1962-02-17	0	1.6	24.2	7
1962-02-18	0	1.7	22	7.5
1962-02-19	0	2.1	23	6
1962-02-20	0	1.5	19	5
1962-02-21	0	2.65	20	9
1962-02-22	0	2.7	22	4
1962-02-23	0	1.5	23	4.5
1962-02-24	0	1.85	22	5
1962-02-25	0	2.55	21	8
1962-02-26	0	1.6	19	4
1962-02-27	0	1.05	14	7
1962-02-28	0	1.5	17	1
1962-03-01	0	3.06	21	3
1962-03-02	0	3.04	24	3.5
1962-03-03	0	7.05	23	6
1962-03-04	0	2.57	26	7.5
1962-03-05	0	4.37	27	8.5
1962-03-06	0	4.28	28	10
1962-03-07	0	3.7	21	13
1962-03-08	0	3.59	23	9
1962-03-09	0	4.86	24	6
1962-03-10	0	4.5	21	5
1962-03-11	0	3.21	22	4
1962-03-12	0	5.91	21	5
1962-03-13	0	7.19	19	7
1962-03-14	0	4.41	21	5
1962-03-15	0	4.41	24	6
1962-03-16	0	6.55	25	8
1962-03-17	0	2.93	26	6
1962-03-18	0	3.06	25	7
1962-03-19	0	0.72	19	10
1962-03-20	0	3.27	23	8
1962-03-21	0	3.94	22	9
1962-03-22	0	5.86	24	8.5
1962-03-23	0	4.13	21	9.5
1962-03-24	0	4.55	23	12
1962-03-25	0	4.44	28	11
1962-03-26	0	4.21	34	10
1962-03-27	0	2.4	33	12
1962-03-28	0	5.89	32	11.5
1962-03-29	0	6.61	28	10
1962-03-30	0	5.3	28	11
1962-03-31	0	7.5	31	12
1962-04-01	0	6.97	34	11
1962-04-02	0	6.56	32	10
1962-04-03	0	3.81	30	12
1962-04-04	0	5.44	32	12
1962-04-05	0	10.21	35	13
1962-04-06	0	11.29	33	18.5
1962-04-07	0	5.59	33	15
1962-04-08	0	6.91	32	13
1962-04-09	0	6.98	36	13
1962-04-10	0	10.82	32	14
1962-04-11	0	9.5	29	16
1962-04-12	0	8.47	38	16
1962-04-13	0	8.86	41	19
1962-04-14	0	8.38	40	16
1962-04-15	0	9.13	41	16
1962-04-16	0	3.52	39	18
1962-04-17	0	7.26	40	17
1962-04-18	0	10.44	40	17
1962-04-19	0	9.25	38	15
1962-04-20	0	8.87	29	16
1962-04-21	0	8.15	33	16
1962-04-22	0	9.84	37	17
1962-04-23	0	7.11	32	15
1962-04-24	0	9.03	36	15
1962-04-25	0	9.3	32	13
1962-04-26	0	7.75	32	11
1962-04-27	0	9.15	32	14
1962-04-28	0	8.18	33	16
1962-04-29	0	9.12	31	13
1962-04-30	0	8.6	32	14
1962-05-01	0	8.45	35	15
1962-05-02	0	7.57	38	19
1962-05-03	0	10.25	39	16
1962-05-04	0	2.96	39	16
1962-05-05	0	9.26	34	17
1962-05-06	0	7.55	41	17
1962-05-07	0	8.95	41	19
1962-05-08	0	8.69	39	18
1962-05-09	0	10.52	39	16
1962-05-10	0	9.29	32	18
1962-05-11	0	7.5	36	17
1962-05-12	0	12.06	29	15.5
1962-05-13	0	8.35	30	13
1962-05-14	0	9.16	26	12
1962-05-15	0	7.91	27	11
1962-05-16	0	7.78	28	11
1962-05-17	0	7.2	30	10
1962-05-18	0	6.9	34	14
1962-05-19	0	9.03	36	15
1962-05-20	0	12.27	34	11
1962-05-21	0	8.3	30	14
1962-05-22	0	8.9	35	13
1962-05-23	0	8.98	37	16
1962-05-24	0	11.02	36	11.5
1962-05-25	0	8.85	32	16
1962-05-26	0	5.43	29	12
1962-05-27	0	3.34	27.5	10
1962-05-28	0	8.28	31	12
1962-05-29	0	8.88	34	15
1962-05-30	0	8.17	31	17.5
1962-05-31	0	9.44	38	17
1962-06-01	0	11.13	40	18
1962-06-02	0	11.35	42	18.5
1962-06-03	0	8.44	42	19
1962-06-04	0	9.29	35	15
1962-06-05	0	5.25	35	16
1962-06-06	0	11.05	36	16
1962-06-07	0	7.04	37	16
1962-06-08	0	5.63	37	17
1962-06-09	0	8.54	40	19
1962-06-10	0	10.38	37	17
1962-06-11	0	7.65	41	16.5
1962-06-12	0	12.93	41	18
1962-06-13	0	9.72	40	16
1962-06-14	0	11.78	33	13
1962-06-15	0	8.31	30	14
1962-06-16	0	4.82	33	11
1962-06-17	0	7.89	38	18
1962-06-18	0	11.16	42	23
1962-06-19	0	9.36	43	19
1962-06-20	0	11.08	44	18
1962-06-21	0	10.13	45	20
1962-06-22	0	12.06	44	24
1962-06-23	0	9.1	43	22
1962-06-24	0	10.85	46	21.5
1962-06-25	0	10.47	46	26
1962-06-26	0	12.07	41	22
1962-06-27	0	11.74	39	24
1962-06-28	0	9.81	39	26
1962-06-29	0	10.41	42	24
1962-06-30	0	13.29	44	25
1962-07-01	0	9.36	43	21
1962-07-02	0	10.44	39	22
1962-07-03	0	10.53	38	25
1962-07-04	0	7.64	42	22
1962-07-05	0	9.89	43	23
1962-07-06	0	12.65	43	22
1962-07-07	0	9.09	43	21
1962-07-08	0	9.19	43	24
1962-07-09	0	10.95	43	26
1962-07-10	0	11.15	43	26
1962-07-11	0	13	45	26
1962-07-12	0	13.81	41	25
1962-07-13	0	8.2	40	16
1962-07-14	0	10.14	40	21
1962-07-15	0	10.1	40	24
1962-07-16	0	10.31	41	21
1962-07-17	0	12.61	42	19
1962-07-18	0	9.87	40	20
1962-07-19	0	8.5	42	22
1962-07-20	0	6.1	41	24
1962-07-21	0	9.62	42	29
1962-07-22	0	10.65	45	27
1962-07-23	0	9.9	44	27
1962-07-24	0	11.26	44	26
1962-07-25	0	9.22	41	29
1962-07-26	0	15.33	41	28
1962-07-27	0	8.09	41	26
1962-07-28	0	10.1	42	24
1962-07-29	0	9.87	43	23.5
1962-07-30	0	8.11	43	26
1962-07-31	0	9.97	44	25
1962-08-01	0	10.28	44	28
1962-08-02	0	10.75	44	26
1962-08-03	0	11.66	42	22
1962-08-04	0	10.47	41	17
1962-08-05	0	7.98	41	22
1962-08-06	0	6.61	43	24
1962-08-07	0	9.64	45	26
1962-08-08	0	9.05	42	28
1962-08-09	0	12.09	43	26
1962-08-10	0	9.41	44	27
1962-08-11	0	7.6	45	26
1962-08-12	0	7.92	43	25
1962-08-13	0	11.98	45	27
1962-08-14	0	6.4	45	26
1962-08-15	0	13.13	45	30
1962-08-16	0	9.26	46	28
1962-08-17	0	8.51	42	28
1962-08-18	0	5.89	42	28
1962-08-19	0	7.81	42	29
1962-08-20	0	8.6	43	26
1962-08-21	0	10.42	44	26
1962-08-22	0	3.53	41	23
1962-08-23	0	7.6	41	25
1962-08-24	0	10.09	43	25
1962-08-25	0	5.79	46	26
1962-08-26	0	11.7	41	28
1962-08-27	0	7.65	43	26
1962-08-28	0	13.11	44	27
1962-08-29	0	11.25	44	26
1962-08-30	0	7.31	41	18
1962-08-31	0	8.9	42	19
1962-09-01	0	7.35	42	19
1962-09-02	0	7.43	44	19
1962-09-03	0	11.57	40	25
1962-09-04	0	7.07	37	29
1962-09-05	0	7.77	41	26
1962-09-06	0	10.25	41	27
1962-09-07	0	11.22	42	26
1962-09-08	0	5.54	38.5	18
1962-09-09	0	5.82	40	19
1962-09-10	0	8.32	39	24
1962-09-11	0	6.02	41	19
1962-09-12	0	7.94	39	25
1962-09-13	0	8.66	39	22.5
1962-09-14	0	9.49	40	21
1962-09-15	0	6.56	40	23
1962-09-16	0	6.38	43	25
1962-09-17	0	6.74	45	26
1962-09-18	0	7.35	43	26
1962-09-19	0	8.13	44	25
1962-09-20	0	6.49	39	27
1962-09-21	0	8.73	38	27
1962-09-22	0	2.3	32	28
1962-09-23	0	2.41	32	25
1962-09-24	0	2.91	35	24
1962-09-25	0	4.19	34	24
1962-09-26	0	5.29	37	23
1962-09-27	0	3.7	33	24
1962-09-28	0	6.97	35	22
1962-09-29	0	5.43	35	16
1962-09-30	0	4.52	37	19
1962-10-01	0	5.99	39	20
1962-10-02	0	6.72	40	20
1962-10-03	0	6.05	33	19
1962-10-04	0	8.9	33	17
1962-10-05	0	2.95	30	12
1962-10-06	0	6.85	33	15
1962-10-07	0	4.54	34	13
1962-10-08	0	5.2	35	10
1962-10-09	0	3.49	36	14
1962-10-10	0	3.09	33	15
1962-10-11	0	3.94	34	12
1962-10-12	0	5.32	36	14
1962-10-13	0	3.96	36	15
1962-10-14	0	6.55	37	17
1962-10-15	0	6.53	30	17
1962-10-16	0	4.48	38	11
1962-10-17	0	5.95	29	11.5
1962-10-18	0	4.06	28	14
1962-10-19	0	6.06	29	16
1962-10-20	0	1.52	31	12
1962-10-21	0	3.42	36	13
1962-10-22	0	7.67	37	15
1962-10-23	0	1.57	36	14
1962-10-24	0	4.51	31	14
1962-10-25	0	5.75	32	12
1962-10-26	0	2.89	35	12
1962-10-27	0	3.68	37	15
1962-10-28	0	5.17	36	13
1962-10-29	0	3.28	36	15
1962-10-30	0	5.7	35	14
1962-10-31	0	7.92	37	6
1962-11-01	0	5.3	36	17
1962-11-02	0	4.26	33	16
1962-11-03	0	2.08	36	13
1962-11-04	0	2.19	34	15
1962-11-05	0	5.39	33	11
1962-11-06	0	3.84	33	12
1962-11-07	0	1.01	32	15
1962-11-08	0	6.47	33	13
1962-11-09	0	2.4	34	11
1962-11-10	0	3.06	32	10
1962-11-11	0	2.97	31	11
1962-11-12	0	4.87	32	14
1962-11-13	0	1.92	31	11
1962-11-14	0	4.33	25	15
1962-11-15	0	3.74	26.5	11
