COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 2042 
 NOMBRE    : ROSARITO 
 ESTADO    : BAJA CALIFORNIA 
 MUNICIPIO : PLAYAS DE ROSARITO 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 32.28777778 ° 
 LONGITUD  : -117.0019444 ° 
 ALTITUD   : 150 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1957-06-06	0	NULO	NULO	NULO
1958-09-18	0	NULO	43	17
1958-09-19	0	NULO	42	17
1958-09-20	0	NULO	42	18
1958-09-21	0	NULO	45	7
1958-09-22	0	NULO	46	16
1958-09-23	0	NULO	37	17
1958-09-24	0	NULO	38	6
1958-09-25	0	NULO	40	11
1958-09-26	0	NULO	39	10
1958-09-27	0	NULO	36	6
1958-09-28	0	NULO	41	11
1958-09-29	0	NULO	41	19
1958-09-30	0	NULO	40	18
1958-10-01	0	NULO	42	22
1958-10-02	0	NULO	43	12
1958-10-03	0	NULO	44	15
1958-10-04	0	NULO	44	18
1958-10-05	0	NULO	38	17
1958-10-06	4	NULO	37	14
1958-10-07	0	NULO	37	18
1958-10-08	0	NULO	38	19
1958-10-09	0	NULO	38	6
1958-10-10	0	NULO	41	8
1958-10-11	0	NULO	43	9
1958-10-12	0	NULO	40	17
1958-10-13	0	NULO	41	20
1958-10-14	0	NULO	40	19
1958-10-15	0	NULO	37	17
1958-10-16	0	NULO	38	18
1958-10-17	0	NULO	40	17
1958-10-18	0	NULO	42	19
1958-10-19	0	NULO	41	15
1958-10-20	0	NULO	36	14
1958-10-21	0	NULO	41	21
1958-10-22	0	NULO	37	19
1958-10-23	0	NULO	40	14
1958-10-24	0	NULO	42	17
1958-10-25	0	NULO	35	16
1958-10-26	0	NULO	35	17
1958-10-27	0	NULO	33	14
1958-10-28	0	NULO	34.5	5
1958-10-29	0	NULO	35	6
1958-10-30	0	NULO	33	7
1958-10-31	0	NULO	42	8
1958-11-01	0	NULO	41	21
1958-11-02	0	NULO	40	19
1958-11-03	0	NULO	43	17
1958-11-04	0	NULO	36	18
1958-11-05	0	NULO	39	17
1958-11-06	0	NULO	33	11
1958-11-07	0	NULO	40	5
1958-11-08	0	NULO	39	11
1958-11-09	0	NULO	35	17
1958-11-10	0	NULO	29	15
1958-11-11	0	NULO	30	18
1958-11-12	0	NULO	30	17
1958-11-13	0	NULO	31	9
1958-11-14	0	NULO	27	10
1958-11-15	0	NULO	35	12
1958-11-16	0	NULO	34	17
1958-11-17	0	NULO	34	12
1958-11-18	0	NULO	25	15
1958-11-19	0	NULO	31	17
1958-11-20	0	NULO	32	15
1958-11-21	0	NULO	34	12
1958-11-22	0	NULO	32	14
1958-11-23	0	NULO	34	16
1958-11-24	0	NULO	28	14
1958-11-25	0	NULO	25	18
1958-11-26	0	NULO	32	12
1958-11-27	0	NULO	31	10
1958-11-28	0	NULO	32	10
1958-11-29	0	NULO	37	8
1958-11-30	0	NULO	31	7
1958-12-01	0	NULO	38	13
1958-12-02	0	NULO	35	10
1958-12-03	0	NULO	30	14
1958-12-04	0	NULO	32	7
1958-12-05	0	NULO	34	10
1958-12-06	0	NULO	33	7
1958-12-07	0	NULO	32	12
1958-12-08	0	NULO	27	9
1958-12-09	0	NULO	28	2
1958-12-10	0	NULO	34	2
1958-12-11	0	NULO	33	14
1958-12-12	0	NULO	39	5
1958-12-13	0	NULO	39	7
1958-12-14	0	NULO	29	5
1958-12-15	0	NULO	38	10
1958-12-16	0	NULO	29	8
1958-12-17	0	NULO	24	12
1958-12-18	0	NULO	28	12
1958-12-19	0	NULO	33	14
1958-12-20	0	NULO	30	12
1958-12-21	0	NULO	26	10
1958-12-22	0	NULO	29	11
1958-12-23	0	NULO	28	10
1958-12-24	0	NULO	28	13
1958-12-25	0	NULO	29	13
1958-12-26	0	NULO	29	12
1958-12-27	0	NULO	30	13
1958-12-28	0	NULO	29	10
1958-12-29	0	NULO	28	6
